realm	mode	node	ID	Name	Class	Tab	Type	NodeType	Quality	quality	RequiredLevel	AECost	TECost	QualityCost	essenceCost	talentCost	Spells	Anchor	Color	Column	ConnectedNodes	Distance	Flags	Group	Icon	Masteries	ParentNode	Points	PositionX	PositionY	RequiredAEInvestment	RequiredClassAEInvestment	RequiredClassPoints	RequiredClassTEInvestment	RequiredIDs	RequiredTEInvestment	RequiredTabAEInvestment	RequiredTabTEInvestment	Row	SizeX	SizeY	SpellCastReq	isAbility	isMastery	isTalent	seenBy
Darkmoon	Season 10 Wildcard	50054	50054	Mana Lash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907080, "name": "Mana Lash"}]	TOP	TEAL	3	[]	0	25165824	0	LavaLash_Arcane	[]	0	2	0	0	0	0	0	0	[]	0	0	0	2	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50055	50055	Void Lash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907100, "name": "Void Lash"}]	TOP	TEAL	3	[]	0	25165824	0	LavaLash_Shadow	[]	0	2	0	0	0	0	0	0	[]	0	0	0	2	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50056	50056	Light Lash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907120, "name": "Light Lash"}]	TOP	TEAL	3	[]	0	25165824	0	LavaLash_Holy	[]	0	2	0	0	0	0	0	0	[]	0	0	0	2	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50057	50057	Arcane Slash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907140, "name": "Arcane Slash"}]	TOP	TEAL	0	[]	0	25165824	0	HeroicStrike_Arcane	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50058	50058	Shadow Slash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907160, "name": "Shadow Slash"}]	TOP	TEAL	0	[]	0	25165824	0	HeroicStrike_Shadow	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50059	50059	Holy Slash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907180, "name": "Holy Slash"}]	TOP	TEAL	0	[]	0	25165824	0	HeroicStrike_Holy	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50060	50060	Fire Slash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907200, "name": "Fire Slash"}]	TOP	TEAL	0	[]	0	25165824	0	HeroicStrike_Fire	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50061	50061	Frost Slash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907220, "name": "Frost Slash"}]	TOP	TEAL	0	[]	0	25165824	0	HeroicStrike_Ice	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50062	50062	Lightning Slash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907240, "name": "Lightning Slash"}]	TOP	TEAL	0	[]	0	25165824	0	HeroicStrike_Storm	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50063	50063	Spellbound Cleave	General	General1	Ability	SpendSquare	Normal	1	16	2	0	1			[{"id": 907260, "name": "Spellbound Cleave"}]	TOP	TEAL	0	[]	0	25165824	0	Cleave_Arcane	[]	0	2	0	0	0	0	0	0	[]	0	0	0	2	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50064	50064	Voidbound Cleave	General	General1	Ability	SpendSquare	Normal	1	16	2	0	1			[{"id": 907280, "name": "Voidbound Cleave"}]	TOP	TEAL	0	[]	0	25165824	0	Cleave_Shadow	[]	0	2	0	0	0	0	0	0	[]	0	0	0	2	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50065	50065	Lightbound Cleave	General	General1	Ability	SpendSquare	Normal	1	16	2	0	1			[{"id": 907300, "name": "Lightbound Cleave"}]	TOP	TEAL	0	[]	0	25165824	0	Cleave_Holy	[]	0	2	0	0	0	0	0	0	[]	0	0	0	2	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50066	50066	Flamebound Cleave	General	General1	Ability	SpendSquare	Normal	1	16	2	0	1			[{"id": 907320, "name": "Flamebound Cleave"}]	TOP	TEAL	0	[]	0	25165824	0	Cleave_Fire	[]	0	2	0	0	0	0	0	0	[]	0	0	0	2	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50067	50067	Frostbound Cleave	General	General1	Ability	SpendSquare	Normal	1	16	2	0	1			[{"id": 907340, "name": "Frostbound Cleave"}]	TOP	TEAL	0	[]	0	25165824	0	Cleave_Ice	[]	0	2	0	0	0	0	0	0	[]	0	0	0	2	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50068	50068	Stormbound Cleave	General	General1	Ability	SpendSquare	Normal	1	16	2	0	1			[{"id": 907360, "name": "Stormbound Cleave"}]	TOP	TEAL	0	[]	0	25165824	0	Cleave_Storm	[]	0	2	0	0	0	0	0	0	[]	0	0	0	2	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50069	50069	Aether Smash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907380, "name": "Aether Smash"}]	TOP	TEAL	0	[]	0	25165824	0	Thunderclap_Arcane	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50070	50070	Umbral Smash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907400, "name": "Umbral Smash"}]	TOP	TEAL	0	[]	0	25165824	0	Thunderclap_Shadow	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50071	50071	Dawn Smash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907420, "name": "Dawn Smash"}]	TOP	TEAL	0	[]	0	25165824	0	Thunderclap_Holy	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50072	50072	Lava Smash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907440, "name": "Lava Smash"}]	TOP	TEAL	0	[]	0	25165824	0	Thunderclap_Fire	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50073	50073	Glacial Smash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907460, "name": "Glacial Smash"}]	TOP	TEAL	0	[]	0	25165824	0	Thunderclap_Ice	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50074	50074	Tempest Smash	General	General1	Ability	SpendSquare	Normal	1	1	2	0	1			[{"id": 907480, "name": "Tempest Smash"}]	TOP	TEAL	0	[]	0	25165824	0	Thunderclap_Storm	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50077	50077	Light Breaker	General	General1	Ability	SpendSquare	Normal	1	10	2	0	1			[{"id": 907540, "name": "Light Breaker"}]	TOP	TEAL	4	[]	0	25165824	0	Devastate_Holy	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50078	50078	Flare Breaker	General	General1	Ability	SpendSquare	Normal	1	10	2	0	1			[{"id": 907560, "name": "Flare Breaker"}]	TOP	TEAL	4	[]	0	25165824	0	Devastate_Fire	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50079	50079	Rime Breaker	General	General1	Ability	SpendSquare	Normal	1	10	2	0	1			[{"id": 907580, "name": "Rime Breaker"}]	TOP	TEAL	4	[]	0	25165824	0	Devastate_Ice	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	5008	5008	Son of Ursoc	Primalist	Primal	Talent	SpendCircle	Poor		0	0	0	0			[{"id": 706176, "name": "Son of Ursoc"}]	TOP	TEAL	0	[5151, 30969]	0	0	0	Ability_Hunter_Pet_Bear	[]	0	0	2	9	0	0	0	0	[]	0	0	23	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	50080	50080	Storm Breaker	General	General1	Ability	SpendSquare	Normal	1	10	2	0	1			[{"id": 907600, "name": "Storm Breaker"}]	TOP	TEAL	4	[]	0	25165824	0	Devastate_Storm	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50081	50081	Manachaser	General	General1	Ability	SpendSquare	Normal	1	10	2	0	1			[{"id": 907620, "name": "Manachaser"}]	TOP	TEAL	0	[]	0	25165824	0	Overpower_Arcane	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50082	50082	Voidchaser	General	General1	Ability	SpendSquare	Normal	1	10	2	0	1			[{"id": 907640, "name": "Voidchaser"}]	TOP	TEAL	0	[]	0	25165824	0	Overpower_Shadow	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50083	50083	Dawnchaser	General	General1	Ability	SpendSquare	Normal	1	10	2	0	1			[{"id": 907660, "name": "Dawnchaser"}]	TOP	TEAL	0	[]	0	25165824	0	Overpower_Holy	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50084	50084	Flamechaser	General	General1	Ability	SpendSquare	Normal	1	10	2	0	1			[{"id": 907680, "name": "Flamechaser"}]	TOP	TEAL	0	[]	0	25165824	0	Overpower_Fire	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50085	50085	Frostchaser	General	General1	Ability	SpendSquare	Normal	1	10	2	0	1			[{"id": 907700, "name": "Frostchaser"}]	TOP	TEAL	0	[]	0	25165824	0	Overpower_Ice	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50086	50086	Stormchaser	General	General1	Ability	SpendSquare	Normal	1	10	2	0	1			[{"id": 907720, "name": "Stormchaser"}]	TOP	TEAL	0	[]	0	25165824	0	Overpower_Storm	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50087	50087	Whirling Aether	General	General1	Ability	SpendSquare	Normal	1	14	2	0	1			[{"id": 907740, "name": "Whirling Aether"}]	TOP	TEAL	0	[]	0	25165824	0	Whirlwind_Arcane	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50088	50088	Whirling Shadows	General	General1	Ability	SpendSquare	Normal	1	14	2	0	1			[{"id": 907760, "name": "Whirling Shadows"}]	TOP	TEAL	0	[]	0	25165824	0	Whirlwind_Shadow	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50089	50089	Whirling Light	General	General1	Ability	SpendSquare	Normal	1	14	2	0	1			[{"id": 907780, "name": "Whirling Light"}]	TOP	TEAL	0	[]	0	25165824	0	Whirlwind_Holy	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50090	50090	Whirling Flames	General	General1	Ability	SpendSquare	Normal	1	14	2	0	1			[{"id": 907800, "name": "Whirling Flames"}]	TOP	TEAL	0	[]	0	25165824	0	Whirlwind_Fire	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50091	50091	Whirling Ice	General	General1	Ability	SpendSquare	Normal	1	14	2	0	1			[{"id": 907820, "name": "Whirling Ice"}]	TOP	TEAL	0	[]	0	25165824	0	Whirlwind_Ice	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50092	50092	Whirling Storm	General	General1	Ability	SpendSquare	Normal	1	14	2	0	1			[{"id": 907840, "name": "Whirling Storm"}]	TOP	TEAL	0	[]	0	25165824	0	Whirlwind_Storm	[]	0	2	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	True		False	["GetSpellsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50121	50121	Aether Mangle	General	General1	TalentAbility	SpendSquare	Normal	1	36	2	0	1	0	1	[{"id": 939000, "name": "Aether Mangle"}]	TOP	TEAL	2	[]	0	25165824	0	Mangle_Arcane	[]	0	4	0	0	0	0	0	0	[]	0	0	0	8	0	0	[]	False	False	False	["GetTalentsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50122	50122	Dusk Mangle	General	General1	TalentAbility	SpendSquare	Normal	1	36	2	0	1			[{"id": 939060, "name": "Dusk Mangle"}]	TOP	TEAL	2	[]	0	25165824	0	Mangle_Shadow	[]	0	4	0	0	0	0	0	0	[]	0	0	0	8	0	0	[]	False		False	["GetTalentsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50123	50123	Dawn Mangle	General	General1	TalentAbility	SpendSquare	Normal	1	36	2	0	1			[{"id": 939120, "name": "Dawn Mangle"}]	TOP	TEAL	2	[]	0	25165824	0	Mangle_Holy	[]	0	4	0	0	0	0	0	0	[]	0	0	0	8	0	0	[]	False		False	["GetTalentsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50124	50124	Flame Mangle	General	General1	TalentAbility	SpendSquare	Normal	1	36	2	0	1			[{"id": 939180, "name": "Flame Mangle"}]	TOP	TEAL	2	[]	0	25165824	0	Mangle_Fire	[]	0	4	0	0	0	0	0	0	[]	0	0	0	8	0	0	[]	False		False	["GetTalentsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50125	50125	Frost Mangle	General	General1	TalentAbility	SpendSquare	Normal	1	36	2	0	1			[{"id": 939240, "name": "Frost Mangle"}]	TOP	TEAL	2	[]	0	25165824	0	Mangle_Ice	[]	0	4	0	0	0	0	0	0	[]	0	0	0	8	0	0	[]	False		False	["GetTalentsByClass:General:None"]
Darkmoon	Season 10 Wildcard	50126	50126	Storm Mangle	General	General1	TalentAbility	SpendSquare	Normal	1	36	2	0	1			[{"id": 939300, "name": "Storm Mangle"}]	TOP	TEAL	2	[]	0	25165824	0	Mangle_Storm	[]	0	4	0	0	0	0	0	0	[]	0	0	0	8	0	0	[]	False		False	["GetTalentsByClass:General:None"]
Darkmoon	Season 10 Wildcard	5045	5045	Outmaneuver	Ranger	Dueling	Talent	SpendSquare	Normal		10	0	0	1			[{"id": 557325, "name": "Outmaneuver"}]	TOP	TEAL	0	[34167, 11167]	0	0	0	ability_rogue_findweakness	[]	0	0	4	8	0	0	0	0	[]	0	0	23	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5054	5054	Venom-Coated Seeds	Ranger	Survival	Talent	SpendCircle	Normal		10	0	0	1			[{"id": 807459, "name": "Venom-Coated Seeds"}]	TOP	TEAL	0	[6437, 11437]	0	0	0	custom_Druideskill_01_Border	[]	0	0	3	6	0	0	0	0	[]	0	0	8	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5055	5055	Presence of the Loa	WitchDoctor	Brewing	Talent	SpendCircle	Poor		0	0	0	0			[{"id": 572871, "name": "Presence of the Loa"}]	TOP	TEAL	0	[7131]	0	0	0	nhi_earthmask_Border	[]	0	0	1	3	0	0	0	0	[]	0	0	0	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5076	5076	Mechanized Crossbows	WitchHunter	Boltslinger	Talent	SpendCircle	Poor		0	0	0	0			[{"id": 705514, "name": "Mechanized Crossbows"}]	TOP	TEAL	0	[31160]	0	0	0	ability_hunter_blindingshot	[]	0	0	2	1	0	0	0	0	[]	0	0	0	0	1	1	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5103	5103	Modulator	Tinker	Class	Talent	SpendCircle	Poor		0	0	0	1			[{"id": 707832, "name": "Modulator"}]	TOP	TEAL	0	[5995, 9995]	0	0	0	custom_Engineerskill_21_Border	[]	0	0	8	5	0	0	0	0	[]	0	9	0	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5112	5112	Moonlit Slumber	Starcaller	Tides	Talent	SpendSquare	Normal		10	0	0	1			[{"id": 805546, "name": "Moonlit Slumber"}]	TOP	TEAL	0	[33814]	0	0	0	spell_nature_sleep	[]	0	0	0	4	0	0	0	0	[]	0	0	8	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5113	5113	Cursed Effigy	WitchDoctor	Class	Ability	SpendSquare	Poor		0	2	0	0			[{"id": 706542, "name": "Cursed Effigy"}]	TOP	TEAL	0	[6050, 29757, 30203]	0	0	0	WD_Cursed_Effigy	[]	0	0	4	9	0	0	0	0	[]	0	24	0	0	64	64	[]	True		False	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5116	5116	Clockwork Ingenuity	Tinker	Class	Ability	SpendCircle	Poor		10	2	0	0	2	0	[{"id": 505336, "name": "Clockwork Ingenuity"}]	TOP	TEAL	0	[5998, 6001]	0	0	0	t_roboticon	[]	0	0	4	2	0	0	0	0	[]	0	0	0	0	1	1	[]	True	False	False	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5122	5122	Unmaker of Realities	Chronomancer	Class	Ability	SpendCircle	Normal		10	2	0	1			[{"id": 706107, "name": "Unmaker of Realities"}]	TOP	TEAL	0	[9198, 30276]	0	0	707656	achievement_dungeon_arakkoaspires	[]	0	0	1	6	0	0	0	0	[]	0	9	0	0	64	64	[]	True		False	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5124	5124	Furious Berserker	Barbarian	Tactics	Talent	SpendCircle	Poor		0	0	0	0			[{"id": 707389, "name": "Furious Berserker"}]	TOP	TEAL	0	[5329, 5794, 30773]	0	0	844333	Ability_Warrior_WarCry	[]	0	0	4	6	0	0	0	0	[]	0	0	8	0	1	1	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5151	5151	Totem Warrior	Primalist	Primal	Talent	SpendCircle	Poor		0	0	0	1			[{"id": 704099, "name": "Totem Warrior"}]	TOP	TEAL	0	[11207]	0	0	0	Spell_Fire_TotemOfWrath	[]	0	0	1	8	0	0	0	0	[]	0	0	23	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5156	5156	Determined	Monk	Class	Ability	SpendCircle	Poor		0	2	0	1			[{"id": 705256, "name": "Determined"}]	TOP	TEAL	0	[34345]	0	0	0	spell_holy_heroism	[]	0	0	8	7	0	0	0	0	[]	0	9	0	0	64	64	[]	True		False	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5164	5164	Spirit Striker	WitchDoctor	Shadowhunting	Talent	SpendCircle	Poor		0	0	0	1			[{"id": 806286, "name": "Spirit Striker"}]	TOP	TEAL	0	[6983]	0	0	807450	_Warlock_PlaieFuneste2	[]	0	0	4	6	0	0	0	0	[]	0	0	8	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5168	5168	Incarnation of Chaos	Chronomancer	Duality	Talent	SpendSquare	Poor		0	0	0	1			[{"id": 570067, "name": "Incarnation of Chaos"}]	TOP	TEAL	0	[1802, 31336]	0	0	0	inv_belt_armor_voidelf_d_01	[]	0	0	1	5	0	0	0	0	[]	0	0	8	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5172	5172	Entropic Singularity	Cultist	Class	Talent	SpendSquare	Poor		0	0	0	1			[{"id": 800430, "name": "Entropic Singularity"}]	TOP	TEAL	0	[6278, 9953, 11880, 12444, 29880]	0	0	0	nhi_void_blackhole_Border	[]	0	0	4	5	0	0	0	0	[]	0	9	0	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5176	5176	Ancient Curse	Cultist	Corruption	Talent	SpendSquare	Normal		10	0	0	1	2	0	[{"id": 500712, "name": "Ancient Curse"}]	TOP	TEAL	0	[29476, 33953, 33959]	0	0	0	void_hided_limb	[]	0	0	4	9	0	0	0	0	[]	0	0	23	0	64	64	[]	False	False	True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5182	5182	Gravesite	Reaper	Soul	Talent	SpendCircle	Poor		0	0	0	0			[{"id": 572213, "name": "Gravesite"}]	TOP	TEAL	0	[29601]	0	0	0	nhi_soulgrave_Border	[]	0	0	2	9	0	0	0	0	[]	0	0	23	0	1	1	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5187	5187	Magnitude 10	Pyromancer	Incineration	Talent	SpendCircle	Normal		10	0	0	1			[{"id": 520485, "name": "Magnitude 10"}, {"id": 520873, "name": "Magnitude 10"}]	TOP	TEAL	0	[29854]	0	0	0	custom_T_Nhance_RPG_Icons_FireRain_Border	[]	0	0	5	2	0	0	0	0	[]	0	0	0	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5192	5192	Bloody Fighter	Barbarian	Tactics	Talent	SpendCircle	Poor		0	0	0	0			[{"id": 570235, "name": "Bloody Fighter"}]	TOP	TEAL	0	[19192]	0	1056772	0	inv_misc_head_troll_01	[]	0	0	10	6	0	0	0	0	[]	0	0	0	0	1	1	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5193	5193	Embraced By Earth!	Primalist	Geomancy	Talent	SpendCircle	Normal		10	0	0	1			[{"id": 561037, "name": "Embraced By Earth!"}]	TOP	TEAL	0	[31309]	0	0	326282	inv_misc_archstone_01	[]	0	0	2	7	0	0	0	0	[]	0	0	8	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5195	5195	Mechanosoldier	Tinker	Class	Talent	SpendCircle	Poor		0	0	0	1			[{"id": 705827, "name": "Mechanosoldier"}]	TOP	TEAL	0	[30869]	0	0	0	INV_Misc_EngGizmos_01	[]	0	0	4	7	0	0	0	0	[]	0	9	0	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5203	5203	Tyrande's Guidance	Starcaller	Moonbow	Talent	SpendCircle	Poor		10	0	0	0			[{"id": 706572, "name": "Tyrande's Guidance"}]	TOP	TEAL	0	[7739]	0	0	0	trade_archaeology_tyrandesfavoritedoll	[]	0	0	3	5	0	0	0	0	[]	0	0	8	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5210	5210	Felguard	DemonHunter	Class	Ability	SpendCircle	Poor		0	2	0	1			[{"id": 704360, "name": "Felguard"}]	TOP	TEAL	0	[30565]	0	2097152	922124	Achievement_explore_argus	[]	0	0	6	7	0	0	0	0	[]	0	9	0	0	64	64	[]	True		False	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5212	5212	Mechsuit: Activate Jets	Tinker	Mechanics	Talent	SpendSquare	Poor		0	0	0	0			[{"id": 801389, "name": "Mechsuit: Activate Jets"}]	TOP	TEAL	0	[30979]	0	0	0	5_engineerskill10_Border	[]	0	0	1	4	0	0	0	0	[]	0	0	8	0	1	1	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5215	5215	Captivation	Venomancer	Venom	Talent	SpendCircle	Poor		0	0	0	0	2	0	[{"id": 503930, "name": "Captivation"}]	TOP	TEAL	0	[30479]	0	0	0	nhi_natureseye_Border	[]	0	0	4	4	0	0	0	0	[]	0	0	8	0	1	1	[]	False	False	True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5227	5227	Transcendent Guardian	Monk	Discipline	Talent	SpendCircle	Normal		0	0	0	1			[{"id": 804571, "name": "Transcendent Guardian"}]	TOP	TEAL	0	[30453]	0	0	804930	ability_bastion_priest	[]	0	0	8	7	0	0	0	0	[]	0	0	8	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5235	5235	Viper Ward	WitchDoctor	Shadowhunting	Talent	SpendCircle	Poor		0	0	0	1			[{"id": 707329, "name": "Viper Ward"}]	TOP	TEAL	0	[4572, 29978]	0	0	783222	inv_staff_2h_snakeman_c_01	[]	0	0	4	8	0	0	0	0	[]	0	0	23	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5253	5253	Godslayer	WitchDoctor	Shadowhunting	Talent	SpendCircle	Poor		0	0	0	0			[{"id": 802714, "name": "Godslayer"}]	TOP	TEAL	0	[6063]	0	0	345232	achievement_boss_immerseus	[]	0	0	0	5	0	0	0	0	[]	0	0	8	0	1	1	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5254	5254	Dark Magician	Cultist	Corruption	Talent	SpendCircle	Poor		0	0	0	0			[{"id": 563123, "name": "Dark Magician"}]	TOP	TEAL	0	[4041]	0	1056772	0	spell_priest_void_flay	[]	0	0	10	2	0	0	0	0	[]	0	0	0	0	1	1	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5290	5290	Chomp	Necromancer	Animation	Talent	SpendCircle	Poor		0	0	0	1			[{"id": 707283, "name": "Chomp"}]	TOP	TEAL	0	[33772]	0	0	72431	nhi_necrodrain_Border	[]	0	0	8	7	0	0	0	0	[]	0	0	8	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5291	5291	Sage	Venomancer	Vizier	Talent	SpendCircle	Poor		0	0	0	1			[{"id": 680768, "name": "Sage"}]	TOP	TEAL	0	[7217, 7734, 7735, 11735]	0	0	0	epic_rpg_icon_pack_poison_icon_0002s_0000_poison-nova_Border	[]	0	0	5	5	0	0	0	0	[]	0	0	8	0	64	64	[]	False		True	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	5302	5302	Sublime Extraction	Venomancer	Vizier	Talent	SpendCircle	Poor		0	0	0	1			[{"id": 681320, "name": "Sublime Extraction"}]	TOP	TEAL	0	[6324, 7120]	0	0	843311	5_druideskill10_Border	[]	0	0	7	7	0	0	0	0	[]	0	0	8	0	64	64	[]	False		True	["GetAllEntries"]
